entity_id,label_value,score,race,sex
18840,1,1.0,White,Male
18841,1,1.0,White,Female
18842,1,1.0,White,Female
18843,1,1.0,White,Male
18844,1,1.0,White,Female
18845,1,0.0,White,Male
18846,1,1.0,White,Male
18847,1,1.0,White,Male
18848,1,1.0,White,Male
18849,1,1.0,White,Female
18850,1,0.0,White,Male
18851,1,1.0,White,Male
18852,1,0.0,White,Male
18853,1,0.0,White,Male
18854,1,1.0,White,Male
18855,1,0.0,White,Male
18856,1,0.0,White,Female
18857,1,1.0,White,Male
18858,1,1.0,White,Male
18859,1,0.0,White,Male
18860,1,0.0,White,Female
18861,1,0.0,White,Female
18862,1,1.0,White,Female
18863,1,1.0,White,Male
18864,1,1.0,White,Female
18865,1,1.0,White,Female
18866,1,1.0,White,Male
18867,1,1.0,White,Female
18868,1,1.0,White,Male
18869,1,1.0,White,Male
18870,1,0.0,White,Female
18871,1,0.0,White,Female
18872,1,1.0,White,Female
18873,1,0.0,White,Female
18874,1,1.0,White,Male
18875,1,1.0,White,Female
18876,1,0.0,White,Male
18877,1,0.0,White,Male
18878,1,0.0,White,Female
18879,1,1.0,White,Male
18880,1,1.0,White,Male
18881,1,1.0,White,Male
18882,1,1.0,White,Male
18883,1,1.0,White,Female
18884,1,0.0,White,Female
18885,1,0.0,White,Male
18886,1,0.0,White,Male
18887,1,0.0,White,Male
18888,0,0.0,Black,Male
18889,1,0.0,Black,Female
18890,1,1.0,White,Female
18891,1,0.0,White,Female
18892,1,1.0,White,Female
18893,1,1.0,White,Male
18894,1,0.0,Black,Male
18895,0,0.0,Black,Male
18896,1,0.0,White,Female
18897,1,0.0,White,Male
18898,1,1.0,White,Male
18899,1,0.0,White,Female
18900,1,0.0,White,Female
18901,1,1.0,White,Male
18902,1,1.0,White,Female
18903,1,1.0,White,Female
18904,1,1.0,White,Female
18905,1,1.0,White,Male
18906,1,1.0,White,Female
18907,1,0.0,White,Female
18908,1,1.0,White,Female
18909,1,1.0,White,Female
18910,1,1.0,White,Male
18911,1,1.0,White,Male
18912,1,0.0,White,Female
18913,1,0.0,Black,Male
18914,1,0.0,White,Male
18915,1,1.0,White,Female
18916,1,1.0,White,Male
18917,1,0.0,White,Male
18918,1,1.0,White,Male
18919,1,1.0,White,Female
18920,1,0.0,White,Female
18921,1,0.0,White,Female
18922,1,0.0,White,Female
18923,1,0.0,White,Female
18924,1,1.0,Asian,Female
18925,1,1.0,White,Male
18926,1,0.0,Asian,Female
18927,1,0.0,Other,Male
18928,1,0.0,White,Female
18929,1,0.0,White,Female
18930,1,1.0,White,Male
18931,1,0.0,White,Male
18932,1,0.0,White,Female
18933,1,0.0,White,Male
18934,1,0.0,White,Female
18935,1,1.0,White,Male
18936,1,1.0,White,Male
18937,1,0.0,White,Male
18938,1,1.0,White,Female
18939,1,0.0,White,Female
18940,1,1.0,White,Female
18941,1,0.0,Black,Female
18942,1,1.0,White,Female
18943,1,0.0,White,Female
18944,1,1.0,White,Female
18945,1,1.0,White,Male
18946,1,0.0,Black,Female
18947,1,0.0,White,Male
18948,1,1.0,White,Male
18949,1,0.0,White,Male
18950,1,0.0,White,Female
18951,1,1.0,White,Female
18952,1,0.0,Black,Male
18953,1,0.0,White,Male
18954,1,1.0,White,Male
18955,1,0.0,White,Male
18956,1,1.0,White,Male
18957,1,1.0,White,Male
18958,1,1.0,White,Female
18959,1,0.0,White,Male
18960,1,1.0,White,Female
18961,1,0.0,White,Female
18962,1,1.0,White,Female
18963,1,1.0,White,Female
18964,1,1.0,White,Female
18965,1,1.0,White,Male
18966,1,0.0,White,Male
18967,1,1.0,White,Female
18968,1,1.0,White,Male
18969,1,1.0,White,Male
18970,1,0.0,Black,Female
18971,1,0.0,White,Male
18972,1,1.0,White,Male
18973,1,0.0,White,Female
18974,1,1.0,White,Female
18975,1,1.0,White,Female
18976,1,1.0,White,Male
18977,1,0.0,White,Female
18978,1,1.0,White,Female
18979,1,0.0,White,Male
18980,1,1.0,White,Male
18981,1,1.0,White,Female
18982,1,1.0,White,Female
18983,1,0.0,White,Female
18984,1,1.0,White,Male
18985,1,0.0,White,Female
18986,1,0.0,Black,Female
18987,1,0.0,White,Male
18988,1,1.0,White,Male
18989,1,1.0,White,Male
18990,1,1.0,White,Female
18991,1,0.0,White,Male
18992,1,1.0,White,Male
18993,1,1.0,Other,Male
18994,1,0.0,White,Female
18995,1,1.0,White,Female
18996,1,0.0,White,Male
18997,1,1.0,White,Female
18998,1,0.0,White,Male
18999,1,0.0,White,Male
19000,1,0.0,Black,Female
19001,1,0.0,White,Male
19002,1,0.0,White,Male
19003,1,1.0,White,Male
19004,1,1.0,White,Female
19005,1,0.0,White,Male
19006,0,0.0,Black,Male
19007,1,1.0,White,Male
19008,0,0.0,Black,Male
19009,1,1.0,White,Male
19010,1,0.0,White,Male
19011,1,1.0,White,Female
19012,1,1.0,White,Male
19013,1,0.0,White,Male
19014,1,1.0,White,Male
19015,1,0.0,White,Male
19016,1,1.0,White,Male
19017,1,1.0,White,Female
19018,1,1.0,White,Female
19019,1,1.0,Black,Female
19020,1,1.0,White,Male
19021,1,1.0,White,Male
19022,1,1.0,White,Female
19023,1,1.0,White,Male
19024,1,1.0,White,Female
19025,1,0.0,White,Male
19026,1,1.0,White,Female
19027,1,0.0,White,Male
19028,1,0.0,White,Male
19029,1,1.0,White,Female
19030,1,1.0,White,Male
19031,1,1.0,White,Male
19032,1,0.0,White,Male
19033,0,0.0,Asian,Female
19034,1,0.0,White,Female
19035,1,1.0,White,Male
19036,1,1.0,Other,Female
19037,0,0.0,White,Male
19038,1,1.0,White,Female
19039,1,1.0,White,Male
19040,1,0.0,White,Male
19041,1,1.0,White,Male
19042,1,1.0,White,Female
19043,1,1.0,White,Female
19044,1,1.0,White,Male
19045,0,0.0,Hispanic,Male
19046,1,1.0,White,Female
19047,0,1.0,White,Female
19048,1,1.0,White,Male
19049,1,1.0,White,Female
19050,1,1.0,White,Male
19051,1,0.0,Black,Male
19052,1,1.0,White,Female
19053,0,0.0,Black,Male
19054,1,0.0,White,Female
19055,0,0.0,White,Male
19056,1,1.0,White,Female
19057,1,1.0,White,Male
19058,1,1.0,White,Female
19059,1,1.0,White,Male
19060,1,1.0,White,Male
19061,1,1.0,White,Female
19062,1,1.0,White,Female
19063,1,1.0,White,Male
19064,1,0.0,White,Male
19065,1,0.0,White,Male
19066,1,1.0,White,Female
19067,1,1.0,Black,Female
19068,0,0.0,Black,Female
19069,1,1.0,White,Female
19070,1,1.0,White,Male
19071,1,1.0,Black,Male
19072,0,1.0,White,Male
19073,1,1.0,White,Female
19074,1,1.0,White,Male
19075,1,0.0,Hispanic,Male
19076,1,1.0,White,Female
19077,1,0.0,White,Male
19078,1,0.0,Black,Female
19079,1,1.0,White,Male
19080,1,1.0,White,Male
19081,1,1.0,White,Female
19082,1,0.0,White,Male
19083,1,1.0,Asian,Female
19084,1,1.0,White,Male
19085,0,0.0,Black,Female
19086,0,0.0,White,Male
19087,1,0.0,White,Male
19088,0,1.0,Hispanic,Female
19089,1,1.0,White,Male
19090,0,0.0,Other,Female
19091,1,0.0,White,Female
19092,1,1.0,White,Male
19093,1,1.0,White,Female
19094,1,0.0,White,Male
19095,1,0.0,White,Female
19096,1,1.0,Asian,Female
19097,1,0.0,White,Male
19098,1,1.0,White,Female
19099,0,0.0,Black,Male
19100,1,1.0,White,Female
19101,1,1.0,White,Female
19102,0,0.0,Other,Male
19103,1,1.0,White,Female
19104,1,0.0,White,Male
19105,1,1.0,White,Male
19106,1,0.0,White,Female
19107,1,1.0,White,Female
19108,1,1.0,White,Male
19109,1,1.0,White,Male
19110,1,1.0,Asian,Female
19111,1,0.0,White,Female
19112,1,1.0,White,Male
19113,0,0.0,Black,Female
19114,1,0.0,White,Female
19115,1,1.0,Asian,Male
19116,1,1.0,White,Female
19117,1,0.0,White,Male
19118,1,0.0,White,Female
19119,1,0.0,White,Male
19120,1,1.0,White,Male
19121,1,1.0,White,Male
19122,1,1.0,White,Male
19123,1,0.0,White,Male
19124,1,0.0,White,Male
19125,1,0.0,White,Female
19126,1,1.0,White,Female
19127,1,1.0,White,Female
19128,1,1.0,White,Female
19129,1,1.0,White,Male
19130,1,0.0,White,Male
19131,1,1.0,White,Male
19132,1,1.0,White,Male
19133,1,1.0,White,Male
19134,1,1.0,White,Female
19135,1,0.0,White,Female
19136,1,0.0,White,Female
19137,1,0.0,White,Male
19138,1,0.0,White,Female
19139,1,1.0,White,Male
19140,1,1.0,White,Female
19141,1,0.0,White,Male
19142,1,1.0,White,Male
19143,1,1.0,White,Male
19144,1,1.0,White,Male
19145,1,0.0,White,Male
19146,0,0.0,White,Male
19147,1,0.0,White,Male
19148,1,1.0,White,Male
19149,1,0.0,White,Male
19150,1,0.0,White,Male
19151,1,0.0,Black,Female
19152,1,1.0,White,Male
19153,1,0.0,Black,Female
19154,1,0.0,White,Female
19155,0,0.0,Black,Female
19156,1,1.0,White,Female
19157,1,0.0,White,Male
19158,1,0.0,White,Male
19159,1,1.0,White,Female
19160,1,0.0,White,Male
19161,1,1.0,White,Female
19162,1,1.0,White,Male
19163,1,1.0,White,Male
19164,1,0.0,White,Female
19165,1,0.0,White,Female
19166,1,0.0,Black,Female
19167,1,0.0,White,Male
19168,1,0.0,White,Male
19169,0,0.0,White,Male
19170,1,1.0,White,Female
19171,1,1.0,White,Female
19172,1,0.0,White,Female
19173,1,0.0,White,Female
19174,1,0.0,White,Male
19175,1,1.0,White,Male
19176,1,1.0,White,Male
19177,1,0.0,Black,Male
19178,0,0.0,White,Female
19179,1,0.0,White,Male
19180,1,0.0,White,Male
19181,1,1.0,White,Female
19182,1,1.0,White,Male
19183,1,1.0,White,Male
19184,1,1.0,White,Female
19185,1,1.0,White,Male
19186,1,1.0,White,Male
19187,1,1.0,White,Male
19188,1,0.0,Black,Female
19189,1,1.0,White,Male
19190,0,0.0,White,Female
19191,1,1.0,Asian,Male
19192,0,1.0,White,Male
19193,1,0.0,White,Female
19194,0,0.0,White,Male
19195,1,1.0,Asian,Female
19196,1,1.0,Asian,Female
19197,1,0.0,White,Female
19198,1,0.0,White,Male
19199,1,1.0,White,Male
19200,1,1.0,Asian,Female
19201,0,0.0,White,Male
19202,1,1.0,White,Female
19203,0,0.0,Asian,Female
19204,1,1.0,White,Female
19205,0,1.0,White,Female
19206,1,0.0,White,Male
19207,1,0.0,White,Male
19208,0,0.0,White,Male
19209,0,0.0,White,Male
19210,1,1.0,White,Female
19211,1,1.0,White,Female
19212,1,1.0,White,Male
19213,0,0.0,White,Female
19214,1,1.0,White,Female
19215,1,0.0,White,Male
19216,1,1.0,White,Female
19217,1,0.0,Other,Male
19218,1,0.0,White,Female
19219,1,1.0,White,Male
19220,1,1.0,White,Female
19221,1,0.0,White,Female
19222,1,0.0,Asian,Female
19223,1,1.0,White,Female
19224,1,1.0,White,Female
19225,1,0.0,White,Female
19226,1,0.0,Asian,Female
19227,0,0.0,Black,Female
19228,1,0.0,White,Female
19229,1,1.0,White,Female
19230,1,1.0,White,Male
19231,0,1.0,White,Female
19232,1,0.0,White,Female
19233,0,0.0,Asian,Female
19234,1,1.0,White,Male
19235,1,1.0,White,Female
19236,0,1.0,Asian,Male
19237,0,0.0,Black,Male
19238,0,0.0,White,Female
19239,1,1.0,White,Female
19240,1,1.0,White,Female
19241,1,1.0,White,Female
19242,1,0.0,White,Male
19243,1,1.0,White,Male
19244,1,1.0,Other,Male
19245,1,1.0,White,Male
19246,1,1.0,White,Female
19247,1,0.0,White,Male
19248,1,0.0,White,Male
19249,1,0.0,White,Male
19250,1,1.0,White,Female
19251,1,1.0,White,Female
19252,1,1.0,White,Female
19253,0,0.0,White,Male
19254,1,0.0,White,Male
19255,1,1.0,Asian,Male
19256,1,0.0,White,Male
19257,1,1.0,White,Male
19258,1,1.0,White,Female
19259,0,1.0,Asian,Female
19260,1,1.0,White,Male
19261,0,0.0,Hispanic,Female
19262,1,1.0,White,Male
19263,1,0.0,Black,Female
19264,1,0.0,Black,Female
19265,1,1.0,White,Female
19266,1,0.0,Asian,Male
19267,0,0.0,Black,Female
19268,1,1.0,Asian,Female
19269,1,0.0,Black,Female
19270,1,1.0,White,Male
19271,1,1.0,White,Female
19272,1,1.0,White,Male
19273,1,1.0,White,Male
19274,1,1.0,White,Female
19275,1,0.0,White,Male
19276,1,0.0,Asian,Male
19277,1,1.0,White,Male
19278,1,1.0,White,Female
19279,1,1.0,White,Male
19280,1,0.0,White,Male
19281,1,0.0,White,Female
19282,0,0.0,Asian,Female
19283,1,0.0,White,Female
19284,1,0.0,Black,Female
19285,1,1.0,White,Male
19286,1,0.0,White,Female
19287,1,1.0,White,Male
19288,1,1.0,White,Female
19289,0,1.0,White,Female
19290,1,1.0,White,Female
19291,1,1.0,White,Male
19292,1,1.0,White,Male
19293,0,0.0,Black,Male
19294,1,0.0,White,Male
19295,1,0.0,White,Male
19296,1,1.0,White,Male
19297,1,1.0,White,Female
19298,1,1.0,White,Female
19299,0,0.0,Asian,Female
19300,1,0.0,Black,Male
19301,1,0.0,White,Female
19302,1,1.0,White,Male
19303,1,1.0,White,Male
19304,1,1.0,White,Male
19305,1,0.0,White,Female
19306,1,0.0,White,Male
19307,1,0.0,White,Male
19308,1,1.0,White,Male
19309,1,1.0,Asian,Female
19310,1,1.0,Black,Female
19311,1,0.0,White,Female
19312,1,0.0,White,Male
19313,0,0.0,Black,Female
19314,0,0.0,White,Male
19315,1,1.0,White,Male
19316,1,0.0,White,Male
19317,1,0.0,Hispanic,Male
19318,1,1.0,White,Male
19319,1,1.0,Asian,Female
19320,0,0.0,Black,Male
19321,1,1.0,White,Male
19322,1,0.0,Black,Female
19323,1,0.0,Black,Female
19324,1,1.0,White,Male
19325,1,1.0,Other,Male
19326,1,0.0,White,Male
19327,1,0.0,White,Male
19328,1,1.0,White,Male
19329,1,1.0,White,Male
19330,1,0.0,White,Male
19331,1,0.0,White,Female
19332,1,0.0,Hispanic,Male
19333,0,0.0,Black,Male
19334,1,1.0,Asian,Female
19335,1,1.0,White,Male
19336,1,1.0,White,Female
19337,1,0.0,White,Female
19338,1,1.0,White,Male
19339,1,1.0,White,Male
19340,1,1.0,Hispanic,Female
19341,1,1.0,White,Female
19342,1,1.0,White,Male
19343,1,1.0,White,Female
19344,1,0.0,White,Male
19345,1,1.0,White,Male
19346,1,1.0,White,Female
19347,1,0.0,White,Male
19348,1,0.0,Hispanic,Male
19349,1,1.0,White,Male
19350,1,1.0,White,Female
19351,1,1.0,White,Female
19352,1,1.0,White,Male
19353,1,1.0,White,Male
19354,1,1.0,White,Male
19355,1,1.0,White,Male
19356,1,1.0,White,Male
19357,1,1.0,White,Female
19358,1,1.0,White,Female
19359,1,0.0,White,Female
19360,1,1.0,White,Female
19361,1,1.0,White,Male
19362,1,0.0,Hispanic,Male
19363,1,1.0,White,Female
19364,0,1.0,White,Female
19365,1,0.0,White,Male
19366,1,1.0,Asian,Male
19367,1,1.0,White,Male
19368,1,0.0,White,Female
19369,1,1.0,White,Female
19370,1,1.0,Other,Male
19371,1,0.0,Asian,Female
19372,1,1.0,Other,Male
19373,1,0.0,White,Male
19374,1,1.0,White,Female
19375,1,0.0,Black,Male
19376,0,0.0,White,Female
19377,1,0.0,White,Male
19378,1,1.0,White,Male
19379,1,1.0,White,Male
19380,1,0.0,White,Female
19381,1,1.0,White,Male
19382,1,0.0,Black,Female
19383,1,0.0,White,Male
19384,1,0.0,White,Male
19385,1,0.0,Asian,Male
19386,1,1.0,White,Male
19387,0,0.0,White,Male
19388,1,1.0,White,Male
19389,1,0.0,Asian,Male
19390,1,0.0,White,Female
19391,1,0.0,Asian,Male
19392,1,1.0,White,Male
19393,1,1.0,White,Male
19394,1,1.0,White,Female
19395,1,1.0,White,Male
19396,1,1.0,White,Male
19397,1,1.0,White,Male
19398,1,0.0,White,Female
19399,1,0.0,White,Female
19400,1,1.0,White,Male
19401,1,0.0,White,Male
19402,1,1.0,White,Male
19403,1,1.0,White,Male
19404,1,1.0,White,Female
19405,1,1.0,White,Male
19406,1,1.0,White,Female
19407,1,1.0,White,Female
19408,1,1.0,White,Female
19409,1,0.0,Black,Female
19410,1,0.0,Asian,Female
19411,1,1.0,White,Female
19412,1,1.0,White,Male
19413,1,1.0,White,Female
19414,1,0.0,White,Male
19415,1,1.0,Asian,Male
19416,1,0.0,Black,Female
19417,1,0.0,White,Female
19418,1,1.0,White,Male
19419,1,1.0,White,Male
19420,1,1.0,White,Female
19421,1,1.0,Black,Male
19422,1,0.0,White,Female
19423,1,1.0,White,Female
19424,1,0.0,White,Male
19425,1,1.0,White,Male
19426,1,1.0,White,Female
19427,1,1.0,White,Male
19428,1,0.0,White,Male
19429,1,1.0,White,Male
19430,1,1.0,White,Male
19431,1,1.0,White,Female
19432,1,1.0,White,Female
19433,1,1.0,White,Male
19434,1,1.0,White,Female
19435,1,1.0,White,Male
19436,1,1.0,White,Male
19437,1,0.0,White,Male
19438,1,1.0,White,Male
19439,1,0.0,White,Female
19440,1,1.0,White,Female
19441,1,1.0,White,Female
19442,1,1.0,White,Male
19443,1,1.0,White,Male
19444,0,0.0,Black,Male
19445,1,0.0,White,Female
19446,1,1.0,White,Male
19447,0,0.0,Black,Female
19448,1,0.0,White,Male
19449,0,0.0,White,Female
19450,0,0.0,Black,Male
19451,1,1.0,White,Female
19452,1,0.0,White,Female
19453,1,1.0,White,Female
19454,1,0.0,White,Male
19455,1,1.0,White,Male
19456,1,1.0,White,Female
19457,1,1.0,White,Female
19458,1,1.0,White,Male
19459,0,0.0,Black,Female
19460,1,0.0,White,Female
19461,1,1.0,White,Female
19462,1,1.0,White,Male
19463,1,0.0,Black,Male
19464,0,0.0,White,Female
19465,1,1.0,White,Female
19466,1,0.0,White,Female
19467,0,0.0,Black,Male
19468,1,0.0,White,Male
19469,1,1.0,White,Female
19470,1,1.0,Asian,Female
19471,1,0.0,White,Male
19472,1,1.0,Hispanic,Female
19473,1,0.0,White,Male
19474,1,0.0,Black,Female
19475,1,1.0,White,Female
19476,1,1.0,White,Female
19477,0,0.0,Black,Female
19478,1,0.0,Black,Female
19479,0,1.0,White,Male
19480,1,1.0,White,Male
19481,1,1.0,White,Female
19482,1,1.0,White,Male
19483,0,1.0,White,Female
19484,1,0.0,White,Male
19485,1,1.0,Other,Female
19486,1,0.0,White,Male
19487,1,1.0,White,Male
19488,0,0.0,White,Male
19489,1,1.0,White,Male
19490,1,1.0,White,Male
19491,1,0.0,White,Male
19492,1,0.0,White,Male
19493,1,0.0,White,Male
19494,1,1.0,White,Male
19495,1,1.0,White,Male
19496,1,0.0,White,Female
19497,1,0.0,Black,Female
19498,1,1.0,White,Male
19499,1,0.0,Black,Female
19500,1,1.0,White,Male
19501,1,1.0,White,Male
19502,1,1.0,White,Male
19503,1,1.0,Black,Female
19504,1,1.0,White,Male
19505,1,1.0,White,Female
19506,1,0.0,White,Male
19507,1,1.0,White,Female
19508,1,1.0,White,Female
19509,1,1.0,White,Male
19510,1,0.0,White,Male
19511,0,0.0,White,Female
19512,1,1.0,White,Male
19513,1,0.0,White,Male
19514,1,1.0,White,Female
19515,1,0.0,White,Male
19516,1,1.0,White,Male
19517,0,0.0,Black,Female
19518,1,1.0,White,Female
19519,1,0.0,Black,Female
19520,1,1.0,White,Male
19521,1,0.0,White,Male
19522,1,1.0,Hispanic,Female
19523,1,1.0,White,Female
19524,0,0.0,Black,Male
19525,1,0.0,White,Male
19526,1,1.0,Black,Female
19527,0,0.0,White,Male
19528,1,1.0,White,Male
19529,0,0.0,Hispanic,Female
19530,1,1.0,White,Female
19531,0,0.0,Black,Female
19532,1,1.0,White,Male
19533,1,1.0,White,Male
19534,1,0.0,White,Male
19535,1,1.0,White,Female
19536,1,0.0,White,Male
19537,1,1.0,White,Male
19538,1,0.0,White,Female
19539,1,0.0,Black,Female
19540,1,1.0,White,Male
19541,1,0.0,Asian,Female
19542,0,0.0,Asian,Female
19543,1,1.0,White,Female
19544,1,0.0,White,Female
19545,1,1.0,White,Female
19546,1,1.0,White,Male
19547,1,0.0,Asian,Female
19548,1,1.0,White,Female
19549,1,1.0,White,Male
19550,1,0.0,White,Female
19551,1,1.0,White,Male
19552,1,0.0,White,Female
19553,1,0.0,Asian,Male
19554,1,1.0,White,Male
19555,0,0.0,Black,Male
19556,1,1.0,White,Female
19557,1,0.0,White,Female
19558,1,1.0,White,Female
19559,1,1.0,White,Female
19560,1,0.0,Asian,Female
19561,1,1.0,White,Male
19562,1,1.0,White,Female
19563,1,1.0,White,Male
19564,1,1.0,White,Male
19565,1,1.0,White,Female
19566,1,0.0,White,Female
19567,1,0.0,Hispanic,Female
19568,1,1.0,White,Male
19569,1,1.0,White,Male
19570,1,1.0,White,Female
19571,1,0.0,White,Female
19572,1,1.0,White,Female
19573,1,1.0,White,Male
19574,1,1.0,White,Female
19575,1,0.0,White,Male
19576,1,1.0,White,Female
19577,1,1.0,White,Male
19578,1,1.0,Other,Male
19579,1,1.0,White,Male
19580,1,1.0,White,Male
19581,1,1.0,White,Male
19582,1,1.0,White,Male
19583,1,1.0,White,Female
19584,1,0.0,White,Female
19585,1,0.0,Hispanic,Female
19586,1,1.0,White,Male
19587,1,0.0,White,Male
19588,1,1.0,White,Male
19589,1,0.0,Asian,Male
19590,1,1.0,White,Female
19591,1,1.0,Asian,Female
19592,1,0.0,Asian,Male
19593,1,1.0,White,Male
19594,1,0.0,White,Female
19595,1,1.0,White,Female
19596,1,0.0,White,Male
19597,1,1.0,White,Male
19598,1,0.0,White,Female
19599,1,1.0,White,Female
19600,1,1.0,White,Male
19601,1,0.0,White,Female
19602,1,1.0,White,Female
19603,1,0.0,White,Male
19604,1,0.0,White,Male
19605,1,1.0,White,Female
19606,1,1.0,White,Male
19607,1,0.0,White,Female
19608,1,1.0,White,Male
19609,1,1.0,White,Female
19610,1,1.0,White,Female
19611,1,1.0,White,Male
19612,1,0.0,White,Female
19613,1,0.0,White,Male
19614,1,1.0,White,Female
19615,1,0.0,White,Male
19616,1,0.0,Other,Male
19617,1,0.0,White,Female
19618,1,1.0,White,Male
19619,1,0.0,Hispanic,Female
19620,1,1.0,White,Female
19621,0,0.0,Other,Male
19622,1,0.0,Hispanic,Female
19623,1,1.0,White,Male
19624,1,1.0,White,Female
19625,1,0.0,White,Female
19626,1,1.0,White,Female
19627,1,1.0,White,Male
19628,1,1.0,White,Male
19629,1,0.0,White,Female
19630,1,0.0,White,Female
19631,1,0.0,White,Male
19632,1,0.0,Asian,Female
19633,1,1.0,White,Female
19634,1,1.0,White,Female
19635,1,1.0,White,Female
19636,1,0.0,White,Female
19637,1,0.0,Asian,Female
19638,1,0.0,White,Female
19639,1,0.0,White,Female
19640,1,1.0,White,Male
19641,1,1.0,White,Female
19642,1,1.0,White,Male
19643,1,0.0,White,Female
19644,1,0.0,White,Male
19645,1,1.0,White,Female
19646,1,0.0,White,Male
19647,1,0.0,White,Male
19648,1,1.0,White,Male
19649,1,1.0,White,Female
19650,1,0.0,White,Female
19651,1,1.0,White,Female
19652,1,1.0,White,Female
19653,1,1.0,White,Female
19654,1,0.0,White,Male
19655,1,1.0,White,Female
19656,1,0.0,White,Female
19657,1,0.0,White,Female
19658,1,0.0,Hispanic,Female
19659,1,1.0,White,Female
19660,1,1.0,White,Male
19661,1,1.0,White,Female
19662,1,0.0,Hispanic,Male
19663,1,0.0,White,Female
19664,1,0.0,White,Female
19665,1,0.0,White,Male
19666,1,0.0,White,Female
19667,1,0.0,White,Female
19668,1,0.0,White,Male
19669,1,1.0,White,Female
19670,1,0.0,White,Male
19671,1,1.0,White,Male
19672,1,1.0,White,Female
19673,1,0.0,White,Female
19674,1,0.0,White,Female
19675,1,0.0,White,Female
19676,1,1.0,White,Male
19677,1,1.0,White,Female
19678,1,1.0,White,Female
19679,1,1.0,White,Female
19680,1,0.0,White,Male
19681,1,0.0,Black,Female
19682,1,1.0,White,Male
19683,0,0.0,Asian,Female
19684,0,0.0,Asian,Male
19685,1,0.0,White,Female
19686,0,1.0,White,Male
19687,1,1.0,White,Female
19688,1,1.0,White,Male
19689,1,1.0,Other,Male
19690,1,1.0,White,Male
19691,0,0.0,White,Female
19692,1,0.0,Asian,Female
19693,1,0.0,White,Male
19694,1,1.0,White,Male
19695,1,1.0,White,Female
19696,0,0.0,Asian,Male
19697,1,0.0,White,Female
19698,1,0.0,White,Male
19699,1,1.0,White,Male
19700,1,1.0,White,Male
19701,0,0.0,White,Male
19702,0,0.0,White,Female
19703,0,0.0,White,Male
19704,0,0.0,White,Male
19705,0,0.0,Asian,Female
19706,0,0.0,Black,Female
19707,1,1.0,White,Male
19708,1,1.0,White,Female
19709,0,0.0,White,Male
19710,1,0.0,White,Male
19711,0,0.0,Hispanic,Female
19712,1,1.0,White,Female
19713,0,0.0,White,Male
19714,1,1.0,White,Female
19715,1,0.0,White,Male
19716,0,0.0,White,Female
19717,1,1.0,White,Female
19718,0,1.0,White,Male
19719,1,1.0,White,Male
19720,1,1.0,White,Female
19721,1,1.0,White,Male
19722,1,0.0,White,Male
19723,1,1.0,White,Female
19724,1,1.0,White,Male
19725,1,0.0,White,Female
19726,1,1.0,White,Female
19727,0,0.0,White,Female
19728,1,1.0,White,Female
19729,1,1.0,White,Male
19730,1,1.0,White,Male
19731,1,0.0,White,Male
19732,0,0.0,White,Female
19733,1,0.0,Asian,Female
19734,0,1.0,White,Female
19735,1,0.0,White,Female
19736,1,1.0,White,Male
19737,1,1.0,White,Male
19738,1,1.0,White,Male
19739,1,1.0,White,Female
19740,1,0.0,White,Male
19741,1,0.0,White,Male
19742,1,0.0,White,Female
19743,1,0.0,Other,Male
19744,1,1.0,White,Male
19745,1,0.0,White,Female
19746,1,1.0,White,Female
19747,1,1.0,White,Female
19748,1,0.0,Other,Female
19749,1,1.0,White,Female
19750,0,0.0,White,Male
19751,1,1.0,White,Male
19752,1,1.0,White,Female
19753,1,1.0,White,Female
19754,0,0.0,White,Male
19755,0,0.0,White,Male
19756,1,0.0,Other,Female
19757,1,1.0,White,Male
19758,1,1.0,White,Male
19759,1,1.0,White,Female
19760,1,1.0,White,Female
19761,1,0.0,Asian,Female
19762,0,1.0,White,Male
19763,1,0.0,White,Male
19764,1,0.0,White,Female
19765,0,0.0,White,Male
19766,1,0.0,White,Male
19767,1,0.0,White,Female
19768,1,0.0,White,Male
19769,1,1.0,White,Female
19770,0,0.0,White,Female
19771,1,1.0,White,Female
19772,1,0.0,White,Male
19773,1,1.0,White,Female
19774,1,1.0,White,Female
19775,1,1.0,White,Male
19776,1,0.0,White,Male
19777,1,1.0,White,Male
19778,1,1.0,White,Male
19779,1,1.0,White,Male
19780,1,0.0,White,Male
19781,1,0.0,White,Male
19782,1,1.0,White,Male
19783,1,0.0,White,Female
19784,0,0.0,Asian,Male
19785,1,0.0,White,Female
19786,1,1.0,White,Male
19787,1,0.0,White,Male
19788,1,0.0,White,Male
19789,0,0.0,White,Female
19790,1,0.0,White,Male
19791,1,1.0,White,Female
19792,1,1.0,White,Female
19793,1,1.0,White,Female
19794,0,0.0,White,Female
19795,1,1.0,White,Female
19796,1,0.0,White,Male
19797,1,1.0,White,Male
19798,0,0.0,White,Male
19799,1,1.0,White,Male
19800,1,1.0,White,Male
19801,1,1.0,White,Female
19802,1,0.0,White,Male
19803,1,1.0,White,Male
19804,1,1.0,White,Female
19805,1,1.0,White,Male
19806,1,1.0,White,Male
19807,1,0.0,White,Male
19808,1,1.0,White,Male
19809,1,1.0,White,Male
19810,1,1.0,White,Female
19811,1,0.0,White,Male
19812,1,1.0,White,Male
19813,1,1.0,White,Male
19814,1,1.0,White,Male
19815,1,0.0,White,Female
19816,1,1.0,White,Female
19817,1,0.0,White,Male
19818,1,1.0,White,Female
